,Unnamed: 0,City,P_avg_per_m_sec,Population,P_avg_per_m_new,Expl_t_avg_sec,month,dummy_space,dummy_time,year,t,Reg_russian,Reg,Federal_district,lat,lon,city_id
42762,42762,Таруса,80863,9918,,111 д 15 ч,11,0,0,2022,47,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42763,42763,Таруса,105786,9918,,72 д 4 ч,12,0,0,2022,48,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42764,42764,Таруса,63086,9918,,,1,0,0,2023,49,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42765,42765,Таруса,70472,9918,,,2,0,0,2023,50,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42766,42766,Таруса,78070,9918,,,3,0,0,2023,51,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42767,42767,Таруса,76807,9918,,,4,0,0,2023,52,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42768,42768,Таруса,76667,9918,,,5,0,0,2023,53,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42769,42769,Таруса,81564,9918,,8 д 19 ч,6,0,0,2023,54,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42770,42770,Таруса,81427,9918,,,7,0,0,2023,55,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42771,42771,Таруса,85714,9918,,,8,0,0,2023,56,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42772,42772,Таруса,85938,9918,,,9,0,0,2023,57,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42773,42773,Таруса,80000,9918,,,10,0,0,2023,58,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42774,42774,Таруса,88261,9918,,39 д 12 ч,11,0,0,2023,59,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42775,42775,Таруса,68987,9918,,,12,0,1,2023,60,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42776,42776,Таруса,107699,9918,,,1,0,1,2024,61,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42777,42777,Таруса,80000,9918,,,2,0,1,2024,62,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42778,42778,Таруса,48643,9918,,,3,0,1,2024,63,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42779,42779,Таруса,65104,9918,,,4,0,1,2024,64,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42780,42780,Таруса,83488,9918,,,5,0,1,2024,65,Калужская область,kaluzhskaya-oblast,Центральный,54.71667,37.18333,872
42873,42873,Таштагол,84337,21980,,,4,0,0,2022,40,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42874,42874,Таштагол,73937,21980,,,5,0,0,2022,41,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42875,42875,Таштагол,96481,21980,,106 д 1 ч,6,0,0,2022,42,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42876,42876,Таштагол,92409,21980,,37 д 11 ч,7,0,0,2022,43,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42877,42877,Таштагол,93750,21980,,90 д 18 ч,8,0,0,2022,44,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42878,42878,Таштагол,90909,21980,,111 д 22 ч,9,0,0,2022,45,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42879,42879,Таштагол,104167,21980,,38 д 9 ч,10,0,0,2022,46,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42880,42880,Таштагол,95012,21980,,161 д 13 ч,11,0,0,2022,47,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42881,42881,Таштагол,94172,21980,,48 д 11 ч,12,0,0,2022,48,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42882,42882,Таштагол,81967,21980,,,1,0,0,2023,49,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42883,42883,Таштагол,96653,21980,,24 д 23 ч,2,0,0,2023,50,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42884,42884,Таштагол,108108,21980,,19 д 21 ч,3,0,0,2023,51,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42885,42885,Таштагол,114695,21980,,115 д 3 ч,4,0,0,2023,52,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42886,42886,Таштагол,112140,21980,,13 д 20 ч,5,0,0,2023,53,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42887,42887,Таштагол,103769,21980,,81 д 21 ч,6,0,0,2023,54,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42888,42888,Таштагол,118680,21980,,4 д 19 ч,7,0,0,2023,55,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42889,42889,Таштагол,118110,21980,,35 д 4 ч,8,0,0,2023,56,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42890,42890,Таштагол,122929,21980,,9 д 21 ч,9,0,0,2023,57,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42891,42891,Таштагол,137767,21980,,130 д 9 ч,10,0,0,2023,58,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42892,42892,Таштагол,142938,21980,,,11,0,0,2023,59,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42893,42893,Таштагол,138402,21980,,92 д 8 ч,12,0,1,2023,60,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42894,42894,Таштагол,145420,21980,,35 д 23 ч,1,0,1,2024,61,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42895,42895,Таштагол,142197,21980,,128 д 11 ч,2,0,1,2024,62,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42896,42896,Таштагол,135980,21980,,,3,0,1,2024,63,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42897,42897,Таштагол,139535,21980,,147 д 18 ч,4,0,1,2024,64,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42898,42898,Таштагол,156695,21980,,,5,0,1,2024,65,Кемеровская область,kemerovskaya-oblast,Сибирский,52.76667,87.86667,393
42938,42938,Тверь,89127,416219,94654.0,55 д 7 ч,4,0,0,2022,40,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42939,42939,Тверь,89333,416219,95477.0,33 д 7 ч,5,0,0,2022,41,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42940,42940,Тверь,91233,416219,95516.0,42 д 21 ч,6,0,0,2022,42,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42941,42941,Тверь,83847,416219,99089.0,58 д 17 ч,7,0,0,2022,43,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42942,42942,Тверь,85106,416219,97882.0,61 д 1 ч,8,0,0,2022,44,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42943,42943,Тверь,83220,416219,98547.0,64 д 23 ч,9,0,0,2022,45,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42944,42944,Тверь,83990,416219,103717.0,59 д 5 ч,10,0,0,2022,46,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42945,42945,Тверь,83849,416219,94872.0,62 д 11 ч,11,0,0,2022,47,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42946,42946,Тверь,83020,416219,113166.0,65 д 8 ч,12,0,0,2022,48,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42947,42947,Тверь,82186,416219,94398.0,76 д 21 ч,1,0,0,2023,49,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42948,42948,Тверь,87000,416219,102956.0,69 д 12 ч,2,0,0,2023,50,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42949,42949,Тверь,86873,416219,104412.0,83 д 13 ч,3,0,0,2023,51,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42950,42950,Тверь,86033,416219,83999.0,72 д 10 ч,4,0,0,2023,52,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42951,42951,Тверь,85330,416219,84119.0,75 д 9 ч,5,0,0,2023,53,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42952,42952,Тверь,88889,416219,104195.0,77 д 18 ч,6,0,0,2023,54,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42953,42953,Тверь,88808,416219,99211.0,80 д 2 ч,7,0,0,2023,55,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42954,42954,Тверь,89394,416219,102966.0,67 д 3 ч,8,0,0,2023,56,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42955,42955,Тверь,90342,416219,101652.0,66 д 15 ч,9,0,0,2023,57,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42956,42956,Тверь,89210,416219,111016.0,75 д 23 ч,10,0,0,2023,58,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42957,42957,Тверь,92715,416219,112710.0,75 д 4 ч,11,0,0,2023,59,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42958,42958,Тверь,94059,416219,112091.0,72 д 18 ч,12,0,1,2023,60,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42959,42959,Тверь,93111,416219,114379.0,68 д 23 ч,1,0,1,2024,61,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42960,42960,Тверь,93697,416219,107699.0,95 д 11 ч,2,0,1,2024,62,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42961,42961,Тверь,92382,416219,102074.0,85 д 23 ч,3,0,1,2024,63,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42962,42962,Тверь,92405,416219,105287.0,57 д 9 ч,4,0,1,2024,64,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
42963,42963,Тверь,92857,416219,109342.0,58 д 13 ч,5,0,1,2024,65,Тверская область,tverskaya-oblast,Центральный,56.8578278,35.9219278,930
43001,43001,Тейково,52991,31305,,,4,0,0,2022,40,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43002,43002,Тейково,44842,31305,,87 д 8 ч,5,0,0,2022,41,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43003,43003,Тейково,50189,31305,,74 д 6 ч,6,0,0,2022,42,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43004,43004,Тейково,45603,31305,,41 д 19 ч,7,0,0,2022,43,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43005,43005,Тейково,53870,31305,,24 д 8 ч,8,0,0,2022,44,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43006,43006,Тейково,45956,31305,,10 д 14 ч,9,0,0,2022,45,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43007,43007,Тейково,41936,31305,,13 д 14 ч,10,0,0,2022,46,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43008,43008,Тейково,48936,31305,,,11,0,0,2022,47,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43009,43009,Тейково,40659,31305,,42 д 11 ч,12,0,0,2022,48,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43010,43010,Тейково,48175,31305,,31 д 8 ч,1,0,0,2023,49,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43011,43011,Тейково,52979,31305,,16 д 13 ч,2,0,0,2023,50,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43012,43012,Тейково,64200,31305,,42 д 11 ч,3,0,0,2023,51,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43013,43013,Тейково,54503,31305,,3 д 2 ч,4,0,0,2023,52,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43014,43014,Тейково,54815,31305,,12 д 15 ч,5,0,0,2023,53,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43015,43015,Тейково,56374,31305,,,6,0,0,2023,54,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43016,43016,Тейково,53109,31305,,4 д 4 ч,7,0,0,2023,55,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43017,43017,Тейково,49305,31305,,4 д 19 ч,8,0,0,2023,56,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43018,43018,Тейково,52083,31305,,7 д 4 ч,9,0,0,2023,57,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43019,43019,Тейково,57522,31305,,12 д 2 ч,10,0,0,2023,58,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43020,43020,Тейково,53279,31305,,24 д 12 ч,11,0,0,2023,59,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43021,43021,Тейково,56048,31305,,51 д 5 ч,12,0,1,2023,60,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43022,43022,Тейково,66667,31305,,30 д 21 ч,1,0,1,2024,61,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43023,43023,Тейково,67256,31305,,,2,0,1,2024,62,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43024,43024,Тейково,72043,31305,,57 д 16 ч,3,0,1,2024,63,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43025,43025,Тейково,60254,31305,,57 д 23 ч,4,0,1,2024,64,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43026,43026,Тейково,57831,31305,,130 д 22 ч,5,0,1,2024,65,Ивановская область,ivanovskaya-oblast,Центральный,56.85,40.55,506
43117,43117,Темрюк,88710,41608,,,4,0,0,2022,40,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43118,43118,Темрюк,89286,41608,,,5,0,0,2022,41,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43119,43119,Темрюк,88630,41608,,6 д 18 ч,6,0,0,2022,42,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43120,43120,Темрюк,88710,41608,79245.0,14 д 22 ч,7,0,0,2022,43,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43121,43121,Темрюк,89385,41608,,7 д,8,0,0,2022,44,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43122,43122,Темрюк,76894,41608,,11 д 15 ч,9,0,0,2022,45,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43123,43123,Темрюк,91950,41608,82512.0,172 д 1 ч,10,0,0,2022,46,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43124,43124,Темрюк,93045,41608,,193 д 11 ч,11,0,0,2022,47,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43125,43125,Темрюк,92157,41608,,62 д 1 ч,12,0,0,2022,48,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43126,43126,Темрюк,88542,41608,,,1,0,0,2023,49,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43127,43127,Темрюк,86766,41608,,,2,0,0,2023,50,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43128,43128,Темрюк,88825,41608,,10 д 22 ч,3,0,0,2023,51,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43129,43129,Темрюк,91558,41608,,38 д 7 ч,4,0,0,2023,52,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43130,43130,Темрюк,89995,41608,,73 д 22 ч,5,0,0,2023,53,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43131,43131,Темрюк,94735,41608,,6 д 12 ч,6,0,0,2023,54,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43132,43132,Темрюк,90181,41608,,220 д 23 ч,7,0,0,2023,55,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43133,43133,Темрюк,95336,41608,,35 д 2 ч,8,0,0,2023,56,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43134,43134,Темрюк,97297,41608,,15 д 20 ч,9,0,0,2023,57,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43135,43135,Темрюк,100000,41608,,54 д 14 ч,10,0,0,2023,58,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43136,43136,Темрюк,99653,41608,,,11,0,0,2023,59,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43137,43137,Темрюк,102735,41608,,84 д 18 ч,12,0,1,2023,60,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43138,43138,Темрюк,103134,41608,,,1,0,1,2024,61,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43139,43139,Темрюк,102266,41608,,436 д 1 ч,2,0,1,2024,62,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43140,43140,Темрюк,105059,41608,,91 д 16 ч,3,0,1,2024,63,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43141,43141,Темрюк,107956,41608,,22 д 12 ч,4,0,1,2024,64,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43142,43142,Темрюк,109096,41608,,8 д 1 ч,5,0,1,2024,65,Краснодарский край,krasnodarskiy-kray,Южный,45.26667,37.38333,836
43248,43248,Тимашевск,57971,51858,,,4,0,0,2022,40,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43249,43249,Тимашевск,58935,51858,,,5,0,0,2022,41,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43250,43250,Тимашевск,69156,51858,,,6,0,0,2022,42,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43251,43251,Тимашевск,64286,51858,,32 д 6 ч,7,0,0,2022,43,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43252,43252,Тимашевск,61161,51858,,33 д 18 ч,8,0,0,2022,44,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43253,43253,Тимашевск,65993,51858,,1 д 20 ч,9,0,0,2022,45,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43254,43254,Тимашевск,61538,51858,,45 д 7 ч,10,0,0,2022,46,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43255,43255,Тимашевск,63942,51858,,45 д 12 ч,11,0,0,2022,47,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43256,43256,Тимашевск,69162,51858,,33 д 22 ч,12,0,0,2022,48,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43257,43257,Тимашевск,61444,51858,,85 д 10 ч,1,0,0,2023,49,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43258,43258,Тимашевск,76471,51858,,52 д 21 ч,2,0,0,2023,50,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43259,43259,Тимашевск,61194,51858,,60 д 19 ч,3,0,0,2023,51,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43260,43260,Тимашевск,70339,51858,,87 д 13 ч,4,0,0,2023,52,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43261,43261,Тимашевск,66603,51858,,80 д,5,0,0,2023,53,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43262,43262,Тимашевск,70459,51858,,54 д 18 ч,6,0,0,2023,54,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43263,43263,Тимашевск,77228,51858,,84 д 20 ч,7,0,0,2023,55,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43264,43264,Тимашевск,79933,51858,,98 д 21 ч,8,0,0,2023,56,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43265,43265,Тимашевск,77674,51858,,1 д 18 ч,9,0,0,2023,57,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43266,43266,Тимашевск,65880,51858,,19 д 5 ч,10,0,0,2023,58,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43267,43267,Тимашевск,74424,51858,,26 д 18 ч,11,0,0,2023,59,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43268,43268,Тимашевск,79659,51858,,152 д 18 ч,12,0,1,2023,60,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43269,43269,Тимашевск,81633,51858,,15 д 7 ч,1,0,1,2024,61,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43270,43270,Тимашевск,75920,51858,,1 д 22 ч,2,0,1,2024,62,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43271,43271,Тимашевск,79150,51858,,,3,0,1,2024,63,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43272,43272,Тимашевск,88552,51858,,1 д 13 ч,4,0,1,2024,64,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43273,43273,Тимашевск,80139,51858,,,5,0,1,2024,65,Краснодарский край,krasnodarskiy-kray,Южный,45.61667,38.93333,211
43467,43467,Тогучин,52920,20766,,,4,0,0,2022,40,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43468,43468,Тогучин,37073,20766,,,5,0,0,2022,41,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43469,43469,Тогучин,42756,20766,,20 д 7 ч,6,0,0,2022,42,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43470,43470,Тогучин,38869,20766,,,7,0,0,2022,43,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43471,43471,Тогучин,35314,20766,,25 д 11 ч,8,0,0,2022,44,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43472,43472,Тогучин,47115,20766,,26 д 20 ч,9,0,0,2022,45,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43473,43473,Тогучин,40509,20766,,,10,0,0,2022,46,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43474,43474,Тогучин,44715,20766,,170 д 18 ч,11,0,0,2022,47,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43475,43475,Тогучин,43539,20766,,,12,0,0,2022,48,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43476,43476,Тогучин,29448,20766,,155 д 1 ч,1,0,0,2023,49,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43477,43477,Тогучин,51510,20766,,31 д 5 ч,2,0,0,2023,50,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43478,43478,Тогучин,55356,20766,,37 д 21 ч,3,0,0,2023,51,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43479,43479,Тогучин,47242,20766,,104 д 22 ч,4,0,0,2023,52,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43480,43480,Тогучин,44479,20766,,23 д 21 ч,5,0,0,2023,53,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43481,43481,Тогучин,47328,20766,,26 д,6,0,0,2023,54,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43482,43482,Тогучин,57534,20766,,84 д 13 ч,7,0,0,2023,55,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43483,43483,Тогучин,53512,20766,,107 д 18 ч,8,0,0,2023,56,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43484,43484,Тогучин,76923,20766,,52 д 20 ч,9,0,0,2023,57,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43485,43485,Тогучин,59015,20766,,107 д 15 ч,10,0,0,2023,58,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43486,43486,Тогучин,69205,20766,,17 д 4 ч,11,0,0,2023,59,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43487,43487,Тогучин,33810,20766,,,12,0,1,2023,60,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43488,43488,Тогучин,52039,20766,,,1,0,1,2024,61,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43489,43489,Тогучин,59276,20766,,,2,0,1,2024,62,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43490,43490,Тогучин,63750,20766,,,3,0,1,2024,63,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43491,43491,Тогучин,61263,20766,,1 д 6 ч,4,0,1,2024,64,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43492,43492,Тогучин,58875,20766,,,5,0,1,2024,65,Новосибирская область,novosibirskaya-oblast,Сибирский,55.23333,84.38333,421
43532,43532,Тольятти,56349,684709,84836.0,34 д 20 ч,4,0,0,2022,40,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
43533,43533,Тольятти,63070,684709,84492.0,40 д 21 ч,5,0,0,2022,41,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
43534,43534,Тольятти,49834,684709,80644.0,58 д 5 ч,6,0,0,2022,42,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
43535,43535,Тольятти,63253,684709,79412.0,51 д 8 ч,7,0,0,2022,43,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
43536,43536,Тольятти,63778,684709,79417.0,53 д 23 ч,8,0,0,2022,44,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
43537,43537,Тольятти,63636,684709,91929.0,61 д 14 ч,9,0,0,2022,45,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
43538,43538,Тольятти,63393,684709,78180.0,53 д 23 ч,10,0,0,2022,46,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
43539,43539,Тольятти,66667,684709,83154.0,60 д 2 ч,11,0,0,2022,47,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
43540,43540,Тольятти,66176,684709,80589.0,71 д 15 ч,12,0,0,2022,48,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
43541,43541,Тольятти,68470,684709,90361.0,63 д 16 ч,1,0,0,2023,49,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
43542,43542,Тольятти,67662,684709,84176.0,59 д 6 ч,2,0,0,2023,50,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
43543,43543,Тольятти,70398,684709,79856.0,63 д 3 ч,3,0,0,2023,51,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
43544,43544,Тольятти,71800,684709,96771.0,61 д,4,0,0,2023,52,Самарская область,samarskaya-oblast,Приволжский,53.51667,49.41667,605
